IMG-20230213-WA0296.jpg, Time: 0.03s, Before: 0.3332204818725586 MB, After: 0.3095283508300781 MB, Compression: 7.11%
IMG-20230213-WA0297.jpg, Time: 0.03s, Before: 0.3075828552246094 MB, After: 0.29355335235595703 MB, Compression: 4.56%
IMG-20230213-WA0298.jpg, Time: 0.04s, Before: 0.33324527740478516 MB, After: 0.3111867904663086 MB, Compression: 6.62%
IMG-20230213-WA0299.jpg, Time: 0.01s, Before: 0.2605428695678711 MB, After: 0.2429370880126953 MB, Compression: 6.76%
IMG-20230213-WA0300.jpg, Time: 0.03s, Before: 0.2785329818725586 MB, After: 0.259033203125 MB, Compression: 7.00%
IMG-20230213-WA0301.jpg, Time: 0.02s, Before: 0.23737525939941406 MB, After: 0.23737525939941406 MB, Compression: 0.00%
IMG-20230213-WA0302.jpg, Time: 0.02s, Before: 0.23634052276611328 MB, After: 0.23634052276611328 MB, Compression: 0.00%
IMG-20230213-WA0303.jpg, Time: 0.01s, Before: 0.28153324127197266 MB, After: 0.2652626037597656 MB, Compression: 5.78%
IMG-20230213-WA0304.jpg, Time: 0.03s, Before: 0.23375892639160156 MB, After: 0.23160362243652344 MB, Compression: 0.92%
IMG-20230213-WA0305.jpg, Time: 0.02s, Before: 0.23468017578125 MB, After: 0.2319793701171875 MB, Compression: 1.15%
IMG-20230213-WA0306.jpg, Time: 0.02s, Before: 0.2385578155517578 MB, After: 0.2282390594482422 MB, Compression: 4.33%
IMG-20230213-WA0307.jpg, Time: 0.56s, Before: 0.30520057678222656 MB, After: 0.2861013412475586 MB, Compression: 6.26%
IMG-20230213-WA0308.jpg, Time: 0.02s, Before: 0.20082950592041016 MB, After: 0.19781208038330078 MB, Compression: 1.50%
IMG-20230213-WA0309.jpg, Time: 0.16s, Before: 0.2290821075439453 MB, After: 0.22156715393066406 MB, Compression: 3.28%
IMG-20230213-WA0310.jpg, Time: 0.02s, Before: 0.24570465087890625 MB, After: 0.23492145538330078 MB, Compression: 4.39%
IMG-20230213-WA0313.jpg, Time: 0.02s, Before: 0.31809425354003906 MB, After: 0.31809425354003906 MB, Compression: 0.00%
IMG-20230222-WA0000.jpg, Time: 0.02s, Before: 0.18965721130371094 MB, After: 0.18965721130371094 MB, Compression: 0.00%
IMG-20230222-WA0009.jpg, Time: 0.02s, Before: 0.1801738739013672 MB, After: 0.1733560562133789 MB, Compression: 3.78%
IMG-20230222-WA0010.jpg, Time: 0.02s, Before: 0.14513778686523438 MB, After: 0.14513778686523438 MB, Compression: 0.00%
IMG-20230222-WA0013.jpg, Time: 0.03s, Before: 0.39644908905029297 MB, After: 0.39644908905029297 MB, Compression: 0.00%
IMG-20230222-WA0021.jpg, Time: 0.02s, Before: 0.2887897491455078 MB, After: 0.2827444076538086 MB, Compression: 2.09%
IMG-20230222-WA0022.jpg, Time: 0.02s, Before: 0.21088409423828125 MB, After: 0.20949649810791016 MB, Compression: 0.66%
IMG-20230222-WA0023.jpg, Time: 0.02s, Before: 0.27930736541748047 MB, After: 0.2720937728881836 MB, Compression: 2.58%
IMG-20230222-WA0024.jpg, Time: 0.02s, Before: 0.298065185546875 MB, After: 0.2815876007080078 MB, Compression: 5.53%
IMG-20230222-WA0031.jpg, Time: 0.01s, Before: 0.15013408660888672 MB, After: 0.1382274627685547 MB, Compression: 7.93%
IMG-20230222-WA0041.jpg, Time: 0.01s, Before: 0.14414119720458984 MB, After: 0.14414119720458984 MB, Compression: 0.00%
IMG-20230223-WA0000.jpg, Time: 0.01s, Before: 0.07795906066894531 MB, After: 0.07769489288330078 MB, Compression: 0.34%
IMG-20230308-WA0010.jpg, Time: 0.02s, Before: 0.2359600067138672 MB, After: 0.2359600067138672 MB, Compression: 0.00%
IMG-20230308-WA0011.jpg, Time: 0.02s, Before: 0.2192535400390625 MB, After: 0.2192535400390625 MB, Compression: 0.00%
IMG-20230308-WA0012.jpg, Time: 0.02s, Before: 0.24641895294189453 MB, After: 0.24641895294189453 MB, Compression: 0.00%
IMG-20230308-WA0013.jpg, Time: 0.02s, Before: 0.24374675750732422 MB, After: 0.24374675750732422 MB, Compression: 0.00%
IMG-20230308-WA0014.jpg, Time: 0.02s, Before: 0.20895099639892578 MB, After: 0.20895099639892578 MB, Compression: 0.00%
IMG-20230308-WA0015.jpg, Time: 0.02s, Before: 0.2347393035888672 MB, After: 0.2347393035888672 MB, Compression: 0.00%
IMG-20230310-WA0020.jpg, Time: 0.02s, Before: 0.21317672729492188 MB, After: 0.20163440704345703 MB, Compression: 5.41%
IMG-20230310-WA0021.jpg, Time: 0.02s, Before: 0.2138214111328125 MB, After: 0.20415496826171875 MB, Compression: 4.52%
IMG-20230310-WA0026.jpg, Time: 0.02s, Before: 0.2482452392578125 MB, After: 0.2392559051513672 MB, Compression: 3.62%
IMG-20230310-WA0027.jpg, Time: 0.02s, Before: 0.19580554962158203 MB, After: 0.1878795623779297 MB, Compression: 4.05%
IMG-20230310-WA0035.jpg, Time: 0.02s, Before: 0.19473934173583984 MB, After: 0.17900753021240234 MB, Compression: 8.08%
IMG-20230310-WA0036.jpg, Time: 0.01s, Before: 0.08437061309814453 MB, After: 0.08437061309814453 MB, Compression: 0.00%
IMG-20230310-WA0039.jpg, Time: 0.01s, Before: 0.09890556335449219 MB, After: 0.09890556335449219 MB, Compression: 0.00%
IMG-20230310-WA0040.jpg, Time: 0.01s, Before: 0.08799076080322266 MB, After: 0.08799076080322266 MB, Compression: 0.00%
IMG-20230310-WA0041.jpg, Time: 0.01s, Before: 0.08919906616210938 MB, After: 0.08919906616210938 MB, Compression: 0.00%
IMG-20230310-WA0042.jpg, Time: 0.02s, Before: 0.22612571716308594 MB, After: 0.2048196792602539 MB, Compression: 9.42%
IMG-20230310-WA0070.jpg, Time: 0.01s, Before: 0.06531047821044922 MB, After: 0.06295299530029297 MB, Compression: 3.61%
IMG-20230310-WA0071.jpg, Time: 0.02s, Before: 0.11929130554199219 MB, After: 0.11606597900390625 MB, Compression: 2.70%
IMG-20230310-WA0147.jpg, Time: 0.03s, Before: 0.4428720474243164 MB, After: 0.4213075637817383 MB, Compression: 4.87%
IMG-20230311-WA0000.jpg, Time: 0.02s, Before: 0.23081302642822266 MB, After: 0.22085952758789062 MB, Compression: 4.31%
IMG-20230311-WA0002.jpg, Time: 0.04s, Before: 0.4081754684448242 MB, After: 0.38590526580810547 MB, Compression: 5.46%
IMG-20230311-WA0004.jpg, Time: 0.03s, Before: 0.29159069061279297 MB, After: 0.269744873046875 MB, Compression: 7.49%
IMG-20230311-WA0005.jpg, Time: 0.02s, Before: 0.2647562026977539 MB, After: 0.25110530853271484 MB, Compression: 5.16%
IMG-20230311-WA0006.jpg, Time: 0.02s, Before: 0.2706890106201172 MB, After: 0.2561817169189453 MB, Compression: 5.36%
IMG-20230311-WA0007.jpg, Time: 0.03s, Before: 0.29241466522216797 MB, After: 0.2705574035644531 MB, Compression: 7.47%
IMG-20230311-WA0008.jpg, Time: 0.02s, Before: 0.20742130279541016 MB, After: 0.20742130279541016 MB, Compression: 0.00%
IMG-20230311-WA0009.jpg, Time: 0.03s, Before: 0.28333568572998047 MB, After: 0.2678661346435547 MB, Compression: 5.46%
IMG-20230311-WA0010.jpg, Time: 0.88s, Before: 0.28509998321533203 MB, After: 0.26938343048095703 MB, Compression: 5.51%
IMG-20230311-WA0011.jpg, Time: 0.03s, Before: 0.2582979202270508 MB, After: 0.24630069732666016 MB, Compression: 4.64%
IMG-20230311-WA0012.jpg, Time: 0.03s, Before: 0.27232933044433594 MB, After: 0.2600240707397461 MB, Compression: 4.52%
IMG-20230311-WA0013.jpg, Time: 0.04s, Before: 0.35129737854003906 MB, After: 0.34345054626464844 MB, Compression: 2.23%
IMG-20230311-WA0014.jpg, Time: 0.03s, Before: 0.34633636474609375 MB, After: 0.3395547866821289 MB, Compression: 1.96%
IMG-20230311-WA0017.jpg, Time: 0.02s, Before: 0.22085094451904297 MB, After: 0.20489025115966797 MB, Compression: 7.23%
IMG-20230311-WA0018.jpg, Time: 0.02s, Before: 0.19884586334228516 MB, After: 0.19074249267578125 MB, Compression: 4.08%
IMG-20230311-WA0019.jpg, Time: 0.02s, Before: 0.21354198455810547 MB, After: 0.20083332061767578 MB, Compression: 5.95%
IMG-20230311-WA0022.jpg, Time: 0.02s, Before: 0.1943836212158203 MB, After: 0.19245433807373047 MB, Compression: 0.99%
IMG-20230311-WA0024.jpg, Time: 0.02s, Before: 0.15744972229003906 MB, After: 0.1540813446044922 MB, Compression: 2.14%
IMG-20230311-WA0027.jpg, Time: 0.02s, Before: 0.12292003631591797 MB, After: 0.12292003631591797 MB, Compression: 0.00%
IMG-20230312-WA0001.jpg, Time: 0.02s, Before: 0.2870216369628906 MB, After: 0.27397918701171875 MB, Compression: 4.54%
IMG-20230316-WA0016.jpg, Time: 0.03s, Before: 0.3241453170776367 MB, After: 0.3116569519042969 MB, Compression: 3.85%
IMG-20230316-WA0017.jpg, Time: 0.02s, Before: 0.2862386703491211 MB, After: 0.2780570983886719 MB, Compression: 2.86%
IMG-20230316-WA0020.jpg, Time: 0.02s, Before: 0.12868976593017578 MB, After: 0.12868976593017578 MB, Compression: 0.00%
IMG-20230316-WA0024.jpg, Time: 0.02s, Before: 0.1105356216430664 MB, After: 0.10991096496582031 MB, Compression: 0.57%
IMG-20230316-WA0025.jpg, Time: 0.02s, Before: 0.11169242858886719 MB, After: 0.11169242858886719 MB, Compression: 0.00%
IMG-20230316-WA0027.jpg, Time: 0.02s, Before: 0.2405710220336914 MB, After: 0.2281484603881836 MB, Compression: 5.16%
IMG-20230316-WA0028.jpg, Time: 0.02s, Before: 0.15332794189453125 MB, After: 0.15250301361083984 MB, Compression: 0.54%
IMG-20230316-WA0030.jpg, Time: 0.02s, Before: 0.1285858154296875 MB, After: 0.1285858154296875 MB, Compression: 0.00%
IMG-20230316-WA0031.jpg, Time: 0.02s, Before: 0.20900440216064453 MB, After: 0.20900440216064453 MB, Compression: 0.00%
IMG-20230316-WA0037.jpg, Time: 0.01s, Before: 0.08163928985595703 MB, After: 0.07988548278808594 MB, Compression: 2.15%
IMG-20230316-WA0041.jpg, Time: 0.02s, Before: 0.13173294067382812 MB, After: 0.13130855560302734 MB, Compression: 0.32%
IMG-20230316-WA0043.jpg, Time: 0.02s, Before: 0.11289501190185547 MB, After: 0.11227226257324219 MB, Compression: 0.55%
IMG-20230316-WA0050.jpg, Time: 0.02s, Before: 0.20465469360351562 MB, After: 0.1883392333984375 MB, Compression: 7.97%
IMG-20230316-WA0054.jpg, Time: 0.02s, Before: 0.24937915802001953 MB, After: 0.23626708984375 MB, Compression: 5.26%
IMG-20230316-WA0056.jpg, Time: 0.02s, Before: 0.2743206024169922 MB, After: 0.27025604248046875 MB, Compression: 1.48%
IMG-20230316-WA0067.jpg, Time: 0.02s, Before: 0.2130117416381836 MB, After: 0.2130117416381836 MB, Compression: 0.00%
IMG-20230316-WA0070.jpg, Time: 0.02s, Before: 0.23733139038085938 MB, After: 0.23733139038085938 MB, Compression: 0.00%
IMG-20230316-WA0075.jpg, Time: 0.02s, Before: 0.23309326171875 MB, After: 0.2326192855834961 MB, Compression: 0.20%
IMG-20230316-WA0079.jpg, Time: 0.02s, Before: 0.20708751678466797 MB, After: 0.20708751678466797 MB, Compression: 0.00%
IMG-20230316-WA0080.jpg, Time: 0.02s, Before: 0.19484424591064453 MB, After: 0.19484424591064453 MB, Compression: 0.00%
IMG-20230316-WA0083.jpg, Time: 0.03s, Before: 0.3070974349975586 MB, After: 0.3070974349975586 MB, Compression: 0.00%
IMG-20230316-WA0084.jpg, Time: 0.03s, Before: 0.3127307891845703 MB, After: 0.3127307891845703 MB, Compression: 0.00%
IMG-20230316-WA0085.jpg, Time: 0.03s, Before: 0.2884550094604492 MB, After: 0.2884550094604492 MB, Compression: 0.00%
IMG-20230326-WA0003.jpeg, Time: 0.07s, Before: 0.6536722183227539 MB, After: 0.6536722183227539 MB, Compression: 0.00%
IMG-20230330-WA0000.jpeg, Time: 0.08s, Before: 0.8794450759887695 MB, After: 0.8256130218505859 MB, Compression: 6.12%
IMG-20230330-WA0002.jpeg, Time: 0.08s, Before: 0.9041032791137695 MB, After: 0.7992630004882812 MB, Compression: 11.60%
IMG-20230401-WA0008.jpg, Time: 0.02s, Before: 0.26557159423828125 MB, After: 0.26557159423828125 MB, Compression: 0.00%
IMG-20230401-WA0010.jpg, Time: 0.02s, Before: 0.29210662841796875 MB, After: 0.29210662841796875 MB, Compression: 0.00%
IMG-20230401-WA0011.jpg, Time: 0.02s, Before: 0.2711315155029297 MB, After: 0.2711315155029297 MB, Compression: 0.00%
IMG-20230401-WA0014.jpg, Time: 0.04s, Before: 0.5294198989868164 MB, After: 0.49196529388427734 MB, Compression: 7.07%
IMG-20230401-WA0015.jpg, Time: 0.03s, Before: 0.5171337127685547 MB, After: 0.4830598831176758 MB, Compression: 6.59%
IMG-20230401-WA0016.jpg, Time: 0.04s, Before: 0.5274238586425781 MB, After: 0.49034786224365234 MB, Compression: 7.03%
IMG-20230401-WA0017.jpg, Time: 0.04s, Before: 0.5185623168945312 MB, After: 0.482391357421875 MB, Compression: 6.98%
IMG-20230401-WA0018.jpg, Time: 0.02s, Before: 0.3681907653808594 MB, After: 0.3681907653808594 MB, Compression: 0.00%
IMG-20230401-WA0019.jpg, Time: 0.02s, Before: 0.33754539489746094 MB, After: 0.33568382263183594 MB, Compression: 0.55%
IMG-20230401-WA0020.jpg, Time: 0.02s, Before: 0.3349885940551758 MB, After: 0.3349885940551758 MB, Compression: 0.00%
IMG-20230401-WA0021.jpg, Time: 0.04s, Before: 0.5481662750244141 MB, After: 0.5100927352905273 MB, Compression: 6.95%
IMG-20230401-WA0022.jpg, Time: 0.02s, Before: 0.3461265563964844 MB, After: 0.3461265563964844 MB, Compression: 0.00%
IMG-20230401-WA0023.jpg, Time: 0.03s, Before: 0.5175638198852539 MB, After: 0.507415771484375 MB, Compression: 1.96%
IMG-20230401-WA0024.jpg, Time: 0.03s, Before: 0.5163173675537109 MB, After: 0.4887046813964844 MB, Compression: 5.35%
IMG-20230401-WA0025.jpg, Time: 0.05s, Before: 0.7868423461914062 MB, After: 0.7399826049804688 MB, Compression: 5.96%
IMG-20230401-WA0026.jpg, Time: 0.02s, Before: 0.4225902557373047 MB, After: 0.4225902557373047 MB, Compression: 0.00%
IMG-20230401-WA0027.jpg, Time: 0.04s, Before: 0.5130300521850586 MB, After: 0.47676658630371094 MB, Compression: 7.07%
IMG-20230401-WA0028.jpg, Time: 0.04s, Before: 0.5046958923339844 MB, After: 0.4696369171142578 MB, Compression: 6.95%
IMG-20230401-WA0029.jpg, Time: 0.04s, Before: 0.5111227035522461 MB, After: 0.4750680923461914 MB, Compression: 7.05%
IMG-20230401-WA0030.jpg, Time: 0.04s, Before: 0.5019454956054688 MB, After: 0.4670238494873047 MB, Compression: 6.96%
IMG-20230401-WA0031.jpg, Time: 0.04s, Before: 0.5088996887207031 MB, After: 0.47350311279296875 MB, Compression: 6.96%
IMG-20230401-WA0032.jpg, Time: 0.04s, Before: 0.4997997283935547 MB, After: 0.4653606414794922 MB, Compression: 6.89%
IMG-20230401-WA0033.jpg, Time: 0.04s, Before: 0.5062484741210938 MB, After: 0.4710054397583008 MB, Compression: 6.96%
IMG-20230401-WA0034.jpg, Time: 0.04s, Before: 0.5234079360961914 MB, After: 0.4875926971435547 MB, Compression: 6.84%
IMG-20230401-WA0035.jpg, Time: 0.04s, Before: 0.5195293426513672 MB, After: 0.4824962615966797 MB, Compression: 7.13%
IMG-20230401-WA0036.jpg, Time: 0.04s, Before: 0.5243320465087891 MB, After: 0.48778343200683594 MB, Compression: 6.97%
IMG-20230401-WA0037.jpg, Time: 0.17s, Before: 0.5272102355957031 MB, After: 0.48992252349853516 MB, Compression: 7.07%
IMG-20230401-WA0038.jpg, Time: 0.04s, Before: 0.5212297439575195 MB, After: 0.48439884185791016 MB, Compression: 7.07%
IMG-20230401-WA0039.jpg, Time: 0.04s, Before: 0.524561882019043 MB, After: 0.48804283142089844 MB, Compression: 6.96%
IMG-20230401-WA0040.jpg, Time: 0.04s, Before: 0.52252197265625 MB, After: 0.48572826385498047 MB, Compression: 7.04%
IMG-20230401-WA0041.jpg, Time: 0.04s, Before: 0.5216035842895508 MB, After: 0.484710693359375 MB, Compression: 7.07%
IMG-20230401-WA0042.jpg, Time: 0.04s, Before: 0.5250940322875977 MB, After: 0.48815250396728516 MB, Compression: 7.04%
IMG-20230401-WA0043.jpg, Time: 0.04s, Before: 0.5237321853637695 MB, After: 0.4867105484008789 MB, Compression: 7.07%
IMG-20230401-WA0044.jpg, Time: 0.04s, Before: 0.5108556747436523 MB, After: 0.4745645523071289 MB, Compression: 7.10%
IMG-20230401-WA0045.jpg, Time: 0.04s, Before: 0.5217113494873047 MB, After: 0.4853935241699219 MB, Compression: 6.96%
IMG-20230401-WA0046.jpg, Time: 0.04s, Before: 0.5204429626464844 MB, After: 0.48327159881591797 MB, Compression: 7.14%
IMG-20230401-WA0047.jpg, Time: 0.03s, Before: 0.33354759216308594 MB, After: 0.33354759216308594 MB, Compression: 0.00%
IMG-20230401-WA0048.jpg, Time: 0.04s, Before: 0.5116233825683594 MB, After: 0.47530364990234375 MB, Compression: 7.10%
IMG-20230401-WA0049.jpg, Time: 0.02s, Before: 0.23070335388183594 MB, After: 0.23070335388183594 MB, Compression: 0.00%
IMG-20230401-WA0050.jpg, Time: 0.02s, Before: 0.21140384674072266 MB, After: 0.21140384674072266 MB, Compression: 0.00%
IMG-20230401-WA0051.jpg, Time: 0.02s, Before: 0.3513965606689453 MB, After: 0.34996891021728516 MB, Compression: 0.41%
IMG-20230401-WA0052.jpg, Time: 0.02s, Before: 0.4525489807128906 MB, After: 0.41160106658935547 MB, Compression: 9.05%
IMG-20230401-WA0053.jpg, Time: 0.02s, Before: 0.21654224395751953 MB, After: 0.21654224395751953 MB, Compression: 0.00%
IMG-20230401-WA0054.jpg, Time: 0.02s, Before: 0.21582794189453125 MB, After: 0.21582794189453125 MB, Compression: 0.00%
IMG-20230401-WA0055.jpg, Time: 0.02s, Before: 0.2182331085205078 MB, After: 0.2182331085205078 MB, Compression: 0.00%
IMG-20230401-WA0057.jpg, Time: 0.02s, Before: 0.22803878784179688 MB, After: 0.22803878784179688 MB, Compression: 0.00%
IMG-20230401-WA0058.jpg, Time: 0.02s, Before: 0.4196643829345703 MB, After: 0.38179874420166016 MB, Compression: 9.02%
IMG-20230401-WA0059.jpg, Time: 0.02s, Before: 0.23839664459228516 MB, After: 0.23839664459228516 MB, Compression: 0.00%
IMG-20230401-WA0060.jpg, Time: 0.02s, Before: 0.3476991653442383 MB, After: 0.3296070098876953 MB, Compression: 5.20%
IMG-20230401-WA0061.jpg, Time: 0.02s, Before: 0.34244537353515625 MB, After: 0.32775115966796875 MB, Compression: 4.29%
IMG-20230401-WA0062.jpg, Time: 0.02s, Before: 0.41509532928466797 MB, After: 0.3758563995361328 MB, Compression: 9.45%
IMG-20230401-WA0063.jpg, Time: 0.02s, Before: 0.2238636016845703 MB, After: 0.2238636016845703 MB, Compression: 0.00%
IMG-20230401-WA0066.jpg, Time: 0.02s, Before: 0.2173175811767578 MB, After: 0.2173175811767578 MB, Compression: 0.00%
IMG-20230401-WA0067.jpg, Time: 0.02s, Before: 0.1990518569946289 MB, After: 0.1990518569946289 MB, Compression: 0.00%
IMG-20230401-WA0068.jpg, Time: 0.02s, Before: 0.1985321044921875 MB, After: 0.1985321044921875 MB, Compression: 0.00%
IMG-20230401-WA0070.jpg, Time: 0.02s, Before: 0.1989583969116211 MB, After: 0.1989583969116211 MB, Compression: 0.00%
IMG-20230401-WA0073.jpg, Time: 0.02s, Before: 0.19389820098876953 MB, After: 0.19389820098876953 MB, Compression: 0.00%
IMG-20230401-WA0074.jpg, Time: 0.03s, Before: 0.3376960754394531 MB, After: 0.3376960754394531 MB, Compression: 0.00%
IMG-20230401-WA0076.jpg, Time: 0.02s, Before: 0.43843555450439453 MB, After: 0.40395164489746094 MB, Compression: 7.87%
IMG-20230401-WA0077.jpg, Time: 0.02s, Before: 0.3211355209350586 MB, After: 0.3211355209350586 MB, Compression: 0.00%
IMG-20230401-WA0078.jpg, Time: 0.02s, Before: 0.31522560119628906 MB, After: 0.31522560119628906 MB, Compression: 0.00%
IMG-20230401-WA0079.jpg, Time: 0.02s, Before: 0.31714725494384766 MB, After: 0.31714725494384766 MB, Compression: 0.00%
IMG-20230401-WA0080.jpg, Time: 0.02s, Before: 0.4412393569946289 MB, After: 0.4060497283935547 MB, Compression: 7.98%
IMG-20230401-WA0082.jpg, Time: 0.02s, Before: 0.43215370178222656 MB, After: 0.4006538391113281 MB, Compression: 7.29%
IMG-20230401-WA0083.jpg, Time: 0.02s, Before: 0.4410734176635742 MB, After: 0.4062786102294922 MB, Compression: 7.89%
IMG-20230401-WA0084.jpg, Time: 0.03s, Before: 0.4628171920776367 MB, After: 0.41873836517333984 MB, Compression: 9.52%
IMG-20230401-WA0086.jpg, Time: 0.02s, Before: 0.3638477325439453 MB, After: 0.350616455078125 MB, Compression: 3.64%
IMG-20230401-WA0087.jpg, Time: 0.02s, Before: 0.35807132720947266 MB, After: 0.34434986114501953 MB, Compression: 3.83%
IMG-20230401-WA0088.jpg, Time: 0.04s, Before: 0.4804401397705078 MB, After: 0.4427461624145508 MB, Compression: 7.85%
IMG-20230401-WA0089.jpg, Time: 0.02s, Before: 0.4122447967529297 MB, After: 0.3973054885864258 MB, Compression: 3.62%
IMG-20230401-WA0090.jpg, Time: 0.02s, Before: 0.39208030700683594 MB, After: 0.39208030700683594 MB, Compression: 0.00%
IMG-20230401-WA0091.jpg, Time: 0.02s, Before: 0.42101573944091797 MB, After: 0.4036293029785156 MB, Compression: 4.13%
IMG-20230401-WA0092.jpg, Time: 0.03s, Before: 0.42186641693115234 MB, After: 0.40129852294921875 MB, Compression: 4.88%
IMG-20230401-WA0093.jpg, Time: 0.02s, Before: 0.21806907653808594 MB, After: 0.21806907653808594 MB, Compression: 0.00%
IMG-20230401-WA0094.jpg, Time: 0.02s, Before: 0.23167133331298828 MB, After: 0.23167133331298828 MB, Compression: 0.00%
IMG-20230401-WA0095.jpg, Time: 0.02s, Before: 0.21879196166992188 MB, After: 0.21879196166992188 MB, Compression: 0.00%
IMG-20230401-WA0097.jpg, Time: 0.04s, Before: 0.5183296203613281 MB, After: 0.48158740997314453 MB, Compression: 7.09%
IMG-20230401-WA0098.jpg, Time: 0.04s, Before: 0.5092878341674805 MB, After: 0.47293949127197266 MB, Compression: 7.14%
IMG-20230401-WA0099.jpg, Time: 0.03s, Before: 0.5024623870849609 MB, After: 0.46795177459716797 MB, Compression: 6.87%
IMG-20230401-WA0100.jpg, Time: 0.03s, Before: 0.5227270126342773 MB, After: 0.48548316955566406 MB, Compression: 7.12%
IMG-20230401-WA0101.jpg, Time: 0.04s, Before: 0.528538703918457 MB, After: 0.49132537841796875 MB, Compression: 7.04%
IMG-20230401-WA0102.jpg, Time: 0.04s, Before: 0.519195556640625 MB, After: 0.48211669921875 MB, Compression: 7.14%
IMG-20230401-WA0103.jpg, Time: 0.04s, Before: 0.5308971405029297 MB, After: 0.49347877502441406 MB, Compression: 7.05%
IMG-20230401-WA0104.jpg, Time: 0.04s, Before: 0.5332651138305664 MB, After: 0.4955787658691406 MB, Compression: 7.07%
IMG-20230401-WA0105.jpg, Time: 0.04s, Before: 0.4951171875 MB, After: 0.46204471588134766 MB, Compression: 6.68%
